experiment,kind,seed,fold,auc,acc,sen,spec,f1,balanced_acc,best_epoch,epochs_trained,stopping_reason,stage
gnb,baseline,3,Set_0,0.7954545454545455,0.675,0.7272727272727273,0.6111111111111112,0.711111111111111,0.6691919191919192,,,,fit_complete
gnb,baseline,3,Set_1,0.78125,0.7,0.4375,0.875,0.5384615384615384,0.65625,,,,fit_complete
gnb,baseline,3,Set_2,0.8462500000000001,0.75,0.75,0.75,0.75,0.75,,,,fit_complete
gnb,baseline,3,Set_3,0.7424242424242424,0.725,0.5909090909090909,0.8888888888888888,0.7027027027027029,0.7398989898989898,,,,fit_complete
gnb,baseline,123,Set_0,0.7954545454545455,0.675,0.7272727272727273,0.6111111111111112,0.711111111111111,0.6691919191919192,,,,fit_complete
gnb,baseline,123,Set_1,0.78125,0.7,0.4375,0.875,0.5384615384615384,0.65625,,,,fit_complete
gnb,baseline,123,Set_2,0.8462500000000001,0.75,0.75,0.75,0.75,0.75,,,,fit_complete
gnb,baseline,123,Set_3,0.7424242424242424,0.725,0.5909090909090909,0.8888888888888888,0.7027027027027029,0.7398989898989898,,,,fit_complete
gnb,baseline,13,Set_0,0.7954545454545455,0.675,0.7272727272727273,0.6111111111111112,0.711111111111111,0.6691919191919192,,,,fit_complete
gnb,baseline,13,Set_1,0.78125,0.7,0.4375,0.875,0.5384615384615384,0.65625,,,,fit_complete
gnb,baseline,13,Set_2,0.8462500000000001,0.75,0.75,0.75,0.75,0.75,,,,fit_complete
gnb,baseline,13,Set_3,0.7424242424242424,0.725,0.5909090909090909,0.8888888888888888,0.7027027027027029,0.7398989898989898,,,,fit_complete
gnb,baseline,64,Set_0,0.7954545454545455,0.675,0.7272727272727273,0.6111111111111112,0.711111111111111,0.6691919191919192,,,,fit_complete
gnb,baseline,64,Set_1,0.78125,0.7,0.4375,0.875,0.5384615384615384,0.65625,,,,fit_complete
gnb,baseline,64,Set_2,0.8462500000000001,0.75,0.75,0.75,0.75,0.75,,,,fit_complete
gnb,baseline,64,Set_3,0.7424242424242424,0.725,0.5909090909090909,0.8888888888888888,0.7027027027027029,0.7398989898989898,,,,fit_complete
gnb,baseline,2026,Set_0,0.7954545454545455,0.675,0.7272727272727273,0.6111111111111112,0.711111111111111,0.6691919191919192,,,,fit_complete
gnb,baseline,2026,Set_1,0.78125,0.7,0.4375,0.875,0.5384615384615384,0.65625,,,,fit_complete
gnb,baseline,2026,Set_2,0.8462500000000001,0.75,0.75,0.75,0.75,0.75,,,,fit_complete
gnb,baseline,2026,Set_3,0.7424242424242424,0.725,0.5909090909090909,0.8888888888888888,0.7027027027027029,0.7398989898989898,,,,fit_complete
lr,baseline,1234,Set_0,0.8484848484848484,0.75,0.8181818181818182,0.6666666666666666,0.7826086956521738,0.7424242424242424,,,,fit_complete
lr,baseline,1234,Set_1,0.8098958333333334,0.775,0.8125,0.75,0.742857142857143,0.78125,,,,fit_complete
lr,baseline,1234,Set_2,0.9874999999999999,0.9,0.85,0.95,0.8947368421052632,0.8999999999999999,,,,fit_complete
lr,baseline,1234,Set_3,0.8383838383838383,0.8,0.7727272727272727,0.8333333333333334,0.8095238095238095,0.803030303030303,,,,fit_complete
lr,baseline,100,Set_0,0.8484848484848484,0.75,0.8181818181818182,0.6666666666666666,0.7826086956521738,0.7424242424242424,,,,fit_complete
lr,baseline,100,Set_1,0.8098958333333334,0.775,0.8125,0.75,0.742857142857143,0.78125,,,,fit_complete
lr,baseline,100,Set_2,0.9874999999999999,0.9,0.85,0.95,0.8947368421052632,0.8999999999999999,,,,fit_complete
lr,baseline,100,Set_3,0.8383838383838383,0.8,0.7727272727272727,0.8333333333333334,0.8095238095238095,0.803030303030303,,,,fit_complete
lr,baseline,0,Set_0,0.8484848484848484,0.75,0.8181818181818182,0.6666666666666666,0.7826086956521738,0.7424242424242424,,,,fit_complete
lr,baseline,0,Set_1,0.8098958333333334,0.775,0.8125,0.75,0.742857142857143,0.78125,,,,fit_complete
lr,baseline,0,Set_2,0.9874999999999999,0.9,0.85,0.95,0.8947368421052632,0.8999999999999999,,,,fit_complete
lr,baseline,0,Set_3,0.8383838383838383,0.8,0.7727272727272727,0.8333333333333334,0.8095238095238095,0.803030303030303,,,,fit_complete
lr,baseline,2024,Set_0,0.8484848484848484,0.75,0.8181818181818182,0.6666666666666666,0.7826086956521738,0.7424242424242424,,,,fit_complete
lr,baseline,2024,Set_1,0.8098958333333334,0.775,0.8125,0.75,0.742857142857143,0.78125,,,,fit_complete
lr,baseline,2024,Set_2,0.9874999999999999,0.9,0.85,0.95,0.8947368421052632,0.8999999999999999,,,,fit_complete
lr,baseline,2024,Set_3,0.8383838383838383,0.8,0.7727272727272727,0.8333333333333334,0.8095238095238095,0.803030303030303,,,,fit_complete
lr,baseline,42,Set_0,0.8484848484848484,0.75,0.8181818181818182,0.6666666666666666,0.7826086956521738,0.7424242424242424,,,,fit_complete
lr,baseline,42,Set_1,0.8098958333333334,0.775,0.8125,0.75,0.742857142857143,0.78125,,,,fit_complete
lr,baseline,42,Set_2,0.9874999999999999,0.9,0.85,0.95,0.8947368421052632,0.8999999999999999,,,,fit_complete
lr,baseline,42,Set_3,0.8383838383838383,0.8,0.7727272727272727,0.8333333333333334,0.8095238095238095,0.803030303030303,,,,fit_complete
lr,baseline,3,Set_0,0.8484848484848484,0.75,0.8181818181818182,0.6666666666666666,0.7826086956521738,0.7424242424242424,,,,fit_complete
lr,baseline,3,Set_1,0.8098958333333334,0.775,0.8125,0.75,0.742857142857143,0.78125,,,,fit_complete
lr,baseline,3,Set_2,0.9874999999999999,0.9,0.85,0.95,0.8947368421052632,0.8999999999999999,,,,fit_complete
lr,baseline,3,Set_3,0.8383838383838383,0.8,0.7727272727272727,0.8333333333333334,0.8095238095238095,0.803030303030303,,,,fit_complete
lr,baseline,123,Set_0,0.8484848484848484,0.75,0.8181818181818182,0.6666666666666666,0.7826086956521738,0.7424242424242424,,,,fit_complete
lr,baseline,123,Set_1,0.8098958333333334,0.775,0.8125,0.75,0.742857142857143,0.78125,,,,fit_complete
lr,baseline,123,Set_2,0.9874999999999999,0.9,0.85,0.95,0.8947368421052632,0.8999999999999999,,,,fit_complete
lr,baseline,123,Set_3,0.8383838383838383,0.8,0.7727272727272727,0.8333333333333334,0.8095238095238095,0.803030303030303,,,,fit_complete
lr,baseline,13,Set_0,0.8484848484848484,0.75,0.8181818181818182,0.6666666666666666,0.7826086956521738,0.7424242424242424,,,,fit_complete
lr,baseline,13,Set_1,0.8098958333333334,0.775,0.8125,0.75,0.742857142857143,0.78125,,,,fit_complete
lr,baseline,13,Set_2,0.9874999999999999,0.9,0.85,0.95,0.8947368421052632,0.8999999999999999,,,,fit_complete
lr,baseline,13,Set_3,0.8383838383838383,0.8,0.7727272727272727,0.8333333333333334,0.8095238095238095,0.803030303030303,,,,fit_complete
lr,baseline,64,Set_0,0.8484848484848484,0.75,0.8181818181818182,0.6666666666666666,0.7826086956521738,0.7424242424242424,,,,fit_complete
lr,baseline,64,Set_1,0.8098958333333334,0.775,0.8125,0.75,0.742857142857143,0.78125,,,,fit_complete
lr,baseline,64,Set_2,0.9874999999999999,0.9,0.85,0.95,0.8947368421052632,0.8999999999999999,,,,fit_complete
lr,baseline,64,Set_3,0.8383838383838383,0.8,0.7727272727272727,0.8333333333333334,0.8095238095238095,0.803030303030303,,,,fit_complete
lr,baseline,2026,Set_0,0.8484848484848484,0.75,0.8181818181818182,0.6666666666666666,0.7826086956521738,0.7424242424242424,,,,fit_complete
lr,baseline,2026,Set_1,0.8098958333333334,0.775,0.8125,0.75,0.742857142857143,0.78125,,,,fit_complete
lr,baseline,2026,Set_2,0.9874999999999999,0.9,0.85,0.95,0.8947368421052632,0.8999999999999999,,,,fit_complete
lr,baseline,2026,Set_3,0.8383838383838383,0.8,0.7727272727272727,0.8333333333333334,0.8095238095238095,0.803030303030303,,,,fit_complete
knn,baseline,1234,Set_0,0.8042929292929294,0.75,0.7272727272727273,0.7777777777777778,0.761904761904762,0.7525252525252526,,,,fit_complete
knn,baseline,1234,Set_1,0.7942708333333333,0.725,0.625,0.7916666666666666,0.6451612903225806,0.7083333333333333,,,,fit_complete
knn,baseline,1234,Set_2,0.9450000000000001,0.875,0.95,0.8,0.8837209302325583,0.875,,,,fit_complete
knn,baseline,1234,Set_3,0.7045454545454546,0.575,0.45454545454545453,0.7222222222222222,0.5405405405405405,0.5883838383838383,,,,fit_complete
knn,baseline,100,Set_0,0.8042929292929294,0.75,0.7272727272727273,0.7777777777777778,0.761904761904762,0.7525252525252526,,,,fit_complete
knn,baseline,100,Set_1,0.7942708333333333,0.725,0.625,0.7916666666666666,0.6451612903225806,0.7083333333333333,,,,fit_complete
knn,baseline,100,Set_2,0.9450000000000001,0.875,0.95,0.8,0.8837209302325583,0.875,,,,fit_complete
knn,baseline,100,Set_3,0.7045454545454546,0.575,0.45454545454545453,0.7222222222222222,0.5405405405405405,0.5883838383838383,,,,fit_complete
knn,baseline,0,Set_0,0.8042929292929294,0.75,0.7272727272727273,0.7777777777777778,0.761904761904762,0.7525252525252526,,,,fit_complete
knn,baseline,0,Set_1,0.7942708333333333,0.725,0.625,0.7916666666666666,0.6451612903225806,0.7083333333333333,,,,fit_complete
knn,baseline,0,Set_2,0.9450000000000001,0.875,0.95,0.8,0.8837209302325583,0.875,,,,fit_complete
knn,baseline,0,Set_3,0.7045454545454546,0.575,0.45454545454545453,0.7222222222222222,0.5405405405405405,0.5883838383838383,,,,fit_complete
knn,baseline,2024,Set_0,0.8042929292929294,0.75,0.7272727272727273,0.7777777777777778,0.761904761904762,0.7525252525252526,,,,fit_complete
knn,baseline,2024,Set_1,0.7942708333333333,0.725,0.625,0.7916666666666666,0.6451612903225806,0.7083333333333333,,,,fit_complete
knn,baseline,2024,Set_2,0.9450000000000001,0.875,0.95,0.8,0.8837209302325583,0.875,,,,fit_complete
knn,baseline,2024,Set_3,0.7045454545454546,0.575,0.45454545454545453,0.7222222222222222,0.5405405405405405,0.5883838383838383,,,,fit_complete
knn,baseline,42,Set_0,0.8042929292929294,0.75,0.7272727272727273,0.7777777777777778,0.761904761904762,0.7525252525252526,,,,fit_complete
knn,baseline,42,Set_1,0.7942708333333333,0.725,0.625,0.7916666666666666,0.6451612903225806,0.7083333333333333,,,,fit_complete
knn,baseline,42,Set_2,0.9450000000000001,0.875,0.95,0.8,0.8837209302325583,0.875,,,,fit_complete
knn,baseline,42,Set_3,0.7045454545454546,0.575,0.45454545454545453,0.7222222222222222,0.5405405405405405,0.5883838383838383,,,,fit_complete
knn,baseline,3,Set_0,0.8042929292929294,0.75,0.7272727272727273,0.7777777777777778,0.761904761904762,0.7525252525252526,,,,fit_complete
knn,baseline,3,Set_1,0.7942708333333333,0.725,0.625,0.7916666666666666,0.6451612903225806,0.7083333333333333,,,,fit_complete
knn,baseline,3,Set_2,0.9450000000000001,0.875,0.95,0.8,0.8837209302325583,0.875,,,,fit_complete
knn,baseline,3,Set_3,0.7045454545454546,0.575,0.45454545454545453,0.7222222222222222,0.5405405405405405,0.5883838383838383,,,,fit_complete
knn,baseline,123,Set_0,0.8042929292929294,0.75,0.7272727272727273,0.7777777777777778,0.761904761904762,0.7525252525252526,,,,fit_complete
knn,baseline,123,Set_1,0.7942708333333333,0.725,0.625,0.7916666666666666,0.6451612903225806,0.7083333333333333,,,,fit_complete
knn,baseline,123,Set_2,0.9450000000000001,0.875,0.95,0.8,0.8837209302325583,0.875,,,,fit_complete
knn,baseline,123,Set_3,0.7045454545454546,0.575,0.45454545454545453,0.7222222222222222,0.5405405405405405,0.5883838383838383,,,,fit_complete
knn,baseline,13,Set_0,0.8042929292929294,0.75,0.7272727272727273,0.7777777777777778,0.761904761904762,0.7525252525252526,,,,fit_complete
knn,baseline,13,Set_1,0.7942708333333333,0.725,0.625,0.7916666666666666,0.6451612903225806,0.7083333333333333,,,,fit_complete
knn,baseline,13,Set_2,0.9450000000000001,0.875,0.95,0.8,0.8837209302325583,0.875,,,,fit_complete
knn,baseline,13,Set_3,0.7045454545454546,0.575,0.45454545454545453,0.7222222222222222,0.5405405405405405,0.5883838383838383,,,,fit_complete
knn,baseline,64,Set_0,0.8042929292929294,0.75,0.7272727272727273,0.7777777777777778,0.761904761904762,0.7525252525252526,,,,fit_complete
knn,baseline,64,Set_1,0.7942708333333333,0.725,0.625,0.7916666666666666,0.6451612903225806,0.7083333333333333,,,,fit_complete
knn,baseline,64,Set_2,0.9450000000000001,0.875,0.95,0.8,0.8837209302325583,0.875,,,,fit_complete
knn,baseline,64,Set_3,0.7045454545454546,0.575,0.45454545454545453,0.7222222222222222,0.5405405405405405,0.5883838383838383,,,,fit_complete
knn,baseline,2026,Set_0,0.8042929292929294,0.75,0.7272727272727273,0.7777777777777778,0.761904761904762,0.7525252525252526,,,,fit_complete
knn,baseline,2026,Set_1,0.7942708333333333,0.725,0.625,0.7916666666666666,0.6451612903225806,0.7083333333333333,,,,fit_complete
knn,baseline,2026,Set_2,0.9450000000000001,0.875,0.95,0.8,0.8837209302325583,0.875,,,,fit_complete
knn,baseline,2026,Set_3,0.7045454545454546,0.575,0.45454545454545453,0.7222222222222222,0.5405405405405405,0.5883838383838383,,,,fit_complete
fnn,baseline,1234,Set_0,0.9242424242424243,0.775,0.8636363636363636,0.6666666666666666,0.8085106382978724,0.7651515151515151,18.0,39.0,early_stopping,
fnn,baseline,1234,Set_1,0.90625,0.85,0.875,0.8333333333333334,0.823529411764706,0.8541666666666667,29.0,50.0,early_stopping,
fnn,baseline,1234,Set_2,0.9850000000000001,0.9,0.9,0.9,0.9,0.9,9.0,30.0,early_stopping,
fnn,baseline,1234,Set_3,0.8863636363636364,0.825,0.8181818181818182,0.8333333333333334,0.8372093023255814,0.8257575757575758,41.0,62.0,early_stopping,
fnn,baseline,100,Set_0,0.9343434343434344,0.825,0.8636363636363636,0.7777777777777778,0.8444444444444444,0.8207070707070707,26.0,47.0,early_stopping,
fnn,baseline,100,Set_1,0.859375,0.8,0.75,0.8333333333333334,0.75,0.7916666666666667,49.0,70.0,early_stopping,
fnn,baseline,100,Set_2,0.99,0.925,0.95,0.9,0.9268292682926829,0.925,21.0,42.0,early_stopping,
fnn,baseline,100,Set_3,0.8383838383838385,0.75,0.6363636363636364,0.8888888888888888,0.7368421052631579,0.7626262626262625,41.0,62.0,early_stopping,
fnn,baseline,0,Set_0,0.904040404040404,0.775,0.7272727272727273,0.8333333333333334,0.7804878048780488,0.7803030303030303,20.0,41.0,early_stopping,
fnn,baseline,0,Set_1,0.8671875,0.825,0.8125,0.8333333333333334,0.787878787878788,0.8229166666666667,27.0,48.0,early_stopping,
fnn,baseline,0,Set_2,0.9974999999999999,0.975,1.0,0.95,0.975609756097561,0.975,21.0,42.0,early_stopping,
fnn,baseline,0,Set_3,0.9015151515151516,0.75,0.7272727272727273,0.7777777777777778,0.761904761904762,0.7525252525252526,28.0,49.0,early_stopping,
fnn,baseline,2024,Set_0,0.8914141414141414,0.725,0.7727272727272727,0.6666666666666666,0.7555555555555555,0.7196969696969697,15.0,36.0,early_stopping,
fnn,baseline,2024,Set_1,0.8776041666666666,0.85,0.875,0.8333333333333334,0.823529411764706,0.8541666666666667,23.0,44.0,early_stopping,
fnn,baseline,2024,Set_2,0.9925,0.95,1.0,0.9,0.9523809523809523,0.95,23.0,44.0,early_stopping,
fnn,baseline,2024,Set_3,0.8914141414141414,0.825,0.9090909090909091,0.7222222222222222,0.8510638297872342,0.8156565656565656,20.0,41.0,early_stopping,
fnn,baseline,42,Set_0,0.898989898989899,0.8,0.8636363636363636,0.7222222222222222,0.8260869565217391,0.7929292929292929,25.0,46.0,early_stopping,
fnn,baseline,42,Set_1,0.8854166666666667,0.85,0.875,0.8333333333333334,0.823529411764706,0.8541666666666667,65.0,86.0,early_stopping,
fnn,baseline,42,Set_2,0.9824999999999999,0.875,0.95,0.8,0.8837209302325583,0.875,22.0,43.0,early_stopping,
fnn,baseline,42,Set_3,0.851010101010101,0.75,0.7272727272727273,0.7777777777777778,0.761904761904762,0.7525252525252526,23.0,44.0,early_stopping,
fnn,baseline,3,Set_0,0.893939393939394,0.8,0.8181818181818182,0.7777777777777778,0.8181818181818182,0.797979797979798,23.0,44.0,early_stopping,
fnn,baseline,3,Set_1,0.9244791666666667,0.875,0.875,0.875,0.8484848484848485,0.875,40.0,61.0,early_stopping,
fnn,baseline,3,Set_2,0.995,0.925,0.95,0.9,0.9268292682926829,0.925,15.0,36.0,early_stopping,
fnn,baseline,3,Set_3,0.8914141414141414,0.725,0.6363636363636364,0.8333333333333334,0.717948717948718,0.7348484848484849,27.0,48.0,early_stopping,
fnn,baseline,123,Set_0,0.9368686868686869,0.825,0.9090909090909091,0.7222222222222222,0.8510638297872342,0.8156565656565656,23.0,44.0,early_stopping,
fnn,baseline,123,Set_1,0.8958333333333334,0.825,0.75,0.875,0.7741935483870969,0.8125,79.0,100.0,early_stopping,
fnn,baseline,123,Set_2,1.0,0.9,1.0,0.8,0.9090909090909091,0.9,28.0,49.0,early_stopping,
fnn,baseline,123,Set_3,0.8661616161616161,0.775,0.7272727272727273,0.8333333333333334,0.7804878048780488,0.7803030303030303,24.0,45.0,early_stopping,
fnn,baseline,13,Set_0,0.9090909090909091,0.775,0.7727272727272727,0.7777777777777778,0.7906976744186046,0.7752525252525253,18.0,39.0,early_stopping,
fnn,baseline,13,Set_1,0.8541666666666667,0.775,0.6875,0.8333333333333334,0.7096774193548386,0.7604166666666667,12.0,33.0,early_stopping,
fnn,baseline,13,Set_2,0.9974999999999999,0.975,1.0,0.95,0.975609756097561,0.975,20.0,41.0,early_stopping,
fnn,baseline,13,Set_3,0.8914141414141414,0.8,0.7272727272727273,0.8888888888888888,0.7999999999999999,0.8080808080808081,33.0,54.0,early_stopping,
fnn,baseline,64,Set_0,0.9267676767676768,0.8,0.8181818181818182,0.7777777777777778,0.8181818181818182,0.797979797979798,19.0,40.0,early_stopping,
fnn,baseline,64,Set_1,0.8984375,0.825,0.8125,0.8333333333333334,0.787878787878788,0.8229166666666667,58.0,79.0,early_stopping,
fnn,baseline,64,Set_2,0.9974999999999999,0.95,1.0,0.9,0.9523809523809523,0.95,22.0,43.0,early_stopping,
fnn,baseline,64,Set_3,0.8636363636363636,0.8,0.7727272727272727,0.8333333333333334,0.8095238095238095,0.803030303030303,24.0,45.0,early_stopping,
fnn,baseline,2026,Set_0,0.9444444444444445,0.825,0.8636363636363636,0.7777777777777778,0.8444444444444444,0.8207070707070707,20.0,41.0,early_stopping,
fnn,baseline,2026,Set_1,0.8541666666666666,0.85,0.9375,0.7916666666666666,0.8333333333333334,0.8645833333333333,19.0,40.0,early_stopping,
fnn,baseline,2026,Set_2,0.9875,0.925,0.95,0.9,0.9268292682926829,0.925,30.0,51.0,early_stopping,
fnn,baseline,2026,Set_3,0.9090909090909092,0.825,0.7727272727272727,0.8888888888888888,0.8292682926829269,0.8308080808080808,34.0,55.0,early_stopping,
fnn_cat,baseline,1234,Set_0,0.952020202020202,0.825,0.8181818181818182,0.8333333333333334,0.8372093023255814,0.8257575757575758,14.0,35.0,early_stopping,
fnn_cat,baseline,1234,Set_1,0.8567708333333334,0.825,0.6875,0.9166666666666666,0.7586206896551724,0.8020833333333333,9.0,30.0,early_stopping,
fnn_cat,baseline,1234,Set_2,0.9475,0.825,0.85,0.8,0.8292682926829269,0.825,9.0,30.0,early_stopping,
fnn_cat,baseline,1234,Set_3,0.8358585858585859,0.75,0.7272727272727273,0.7777777777777778,0.761904761904762,0.7525252525252526,15.0,36.0,early_stopping,
fnn_cat,baseline,100,Set_0,0.9595959595959596,0.925,0.9090909090909091,0.9444444444444444,0.9302325581395349,0.9267676767676767,34.0,55.0,early_stopping,
fnn_cat,baseline,100,Set_1,0.8567708333333334,0.55,0.9375,0.2916666666666667,0.625,0.6145833333333334,0.0,21.0,early_stopping,
fnn_cat,baseline,100,Set_2,0.96,0.925,0.9,0.95,0.9230769230769231,0.925,23.0,44.0,early_stopping,
fnn_cat,baseline,100,Set_3,0.8181818181818181,0.725,0.5909090909090909,0.8888888888888888,0.7027027027027029,0.7398989898989898,6.0,27.0,early_stopping,
fnn_cat,baseline,0,Set_0,0.9494949494949495,0.875,0.9090909090909091,0.8333333333333334,0.888888888888889,0.8712121212121212,22.0,43.0,early_stopping,
fnn_cat,baseline,0,Set_1,0.859375,0.75,0.8125,0.7083333333333334,0.7222222222222223,0.7604166666666667,32.0,53.0,early_stopping,
fnn_cat,baseline,0,Set_2,0.9775,0.875,0.9,0.85,0.8780487804878048,0.875,8.0,29.0,early_stopping,
fnn_cat,baseline,0,Set_3,0.8560606060606061,0.725,0.6818181818181818,0.7777777777777778,0.7317073170731707,0.7297979797979798,14.0,35.0,early_stopping,
fnn_cat,baseline,2024,Set_0,0.9545454545454545,0.9,0.9090909090909091,0.8888888888888888,0.9090909090909091,0.898989898989899,36.0,57.0,early_stopping,
fnn_cat,baseline,2024,Set_1,0.8489583333333333,0.75,0.5625,0.875,0.6428571428571429,0.71875,22.0,43.0,early_stopping,
fnn_cat,baseline,2024,Set_2,0.9425,0.85,0.9,0.8,0.8571428571428572,0.8500000000000001,12.0,33.0,early_stopping,
fnn_cat,baseline,2024,Set_3,0.8813131313131313,0.775,0.6818181818181818,0.8888888888888888,0.7692307692307693,0.7853535353535352,10.0,31.0,early_stopping,
fnn_cat,baseline,42,Set_0,0.9722222222222222,0.95,0.9090909090909091,1.0,0.9523809523809523,0.9545454545454546,25.0,46.0,early_stopping,
fnn_cat,baseline,42,Set_1,0.8802083333333334,0.825,0.6875,0.9166666666666666,0.7586206896551724,0.8020833333333333,29.0,50.0,early_stopping,
fnn_cat,baseline,42,Set_2,0.965,0.925,0.9,0.95,0.9230769230769231,0.925,30.0,51.0,early_stopping,
fnn_cat,baseline,42,Set_3,0.851010101010101,0.775,0.6363636363636364,0.9444444444444444,0.7567567567567568,0.7904040404040404,9.0,30.0,early_stopping,
fnn_cat,baseline,3,Set_0,0.9595959595959597,0.925,0.9545454545454546,0.8888888888888888,0.9333333333333332,0.9217171717171717,24.0,45.0,early_stopping,
fnn_cat,baseline,3,Set_1,0.8645833333333334,0.775,0.75,0.7916666666666666,0.7272727272727272,0.7708333333333333,31.0,52.0,early_stopping,
fnn_cat,baseline,3,Set_2,0.9575,0.875,0.9,0.85,0.8780487804878048,0.875,12.0,33.0,early_stopping,
fnn_cat,baseline,3,Set_3,0.8434343434343434,0.775,0.6363636363636364,0.9444444444444444,0.7567567567567568,0.7904040404040404,9.0,30.0,early_stopping,
fnn_cat,baseline,123,Set_0,0.952020202020202,0.9,0.9090909090909091,0.8888888888888888,0.9090909090909091,0.898989898989899,16.0,37.0,early_stopping,
fnn_cat,baseline,123,Set_1,0.84375,0.725,0.5625,0.8333333333333334,0.6206896551724138,0.6979166666666667,22.0,43.0,early_stopping,
fnn_cat,baseline,123,Set_2,0.9574999999999999,0.875,0.9,0.85,0.8780487804878048,0.875,22.0,43.0,early_stopping,
fnn_cat,baseline,123,Set_3,0.8409090909090909,0.725,0.6818181818181818,0.7777777777777778,0.7317073170731707,0.7297979797979798,8.0,29.0,early_stopping,
fnn_cat,baseline,13,Set_0,0.9520202020202021,0.9,0.9090909090909091,0.8888888888888888,0.9090909090909091,0.898989898989899,28.0,49.0,early_stopping,
fnn_cat,baseline,13,Set_1,0.8776041666666667,0.75,0.625,0.8333333333333334,0.6666666666666666,0.7291666666666667,15.0,36.0,early_stopping,
fnn_cat,baseline,13,Set_2,0.9425,0.85,0.85,0.85,0.85,0.85,18.0,39.0,early_stopping,
fnn_cat,baseline,13,Set_3,0.8409090909090909,0.725,0.7727272727272727,0.6666666666666666,0.7555555555555555,0.7196969696969697,11.0,32.0,early_stopping,
fnn_cat,baseline,64,Set_0,0.962121212121212,0.9,0.9090909090909091,0.8888888888888888,0.9090909090909091,0.898989898989899,23.0,44.0,early_stopping,
fnn_cat,baseline,64,Set_1,0.8515625,0.7,0.5,0.8333333333333334,0.5714285714285715,0.6666666666666667,35.0,56.0,early_stopping,
fnn_cat,baseline,64,Set_2,0.95,0.825,0.85,0.8,0.8292682926829269,0.825,10.0,31.0,early_stopping,
fnn_cat,baseline,64,Set_3,0.8560606060606061,0.775,0.6818181818181818,0.8888888888888888,0.7692307692307693,0.7853535353535352,23.0,44.0,early_stopping,
fnn_cat,baseline,2026,Set_0,0.9545454545454546,0.85,0.8181818181818182,0.8888888888888888,0.8571428571428572,0.8535353535353536,22.0,43.0,early_stopping,
fnn_cat,baseline,2026,Set_1,0.8541666666666667,0.75,0.625,0.8333333333333334,0.6666666666666666,0.7291666666666667,31.0,52.0,early_stopping,
fnn_cat,baseline,2026,Set_2,0.9425,0.825,0.85,0.8,0.8292682926829269,0.825,6.0,27.0,early_stopping,
fnn_cat,baseline,2026,Set_3,0.8686868686868686,0.75,0.6818181818181818,0.8333333333333334,0.7499999999999999,0.7575757575757576,16.0,37.0,early_stopping,
lr_l1,baseline,1234,Set_0,0.7575757575757576,0.725,0.8181818181818182,0.6111111111111112,0.7659574468085107,0.7146464646464648,,,,fit_complete
lr_l1,baseline,1234,Set_1,0.59375,0.6,0.5625,0.625,0.5294117647058824,0.59375,,,,fit_complete
lr_l1,baseline,1234,Set_2,0.81,0.7,0.85,0.55,0.7391304347826088,0.7,,,,fit_complete
lr_l1,baseline,1234,Set_3,0.7853535353535354,0.7,0.5454545454545454,0.8888888888888888,0.6666666666666665,0.7171717171717171,,,,fit_complete
lr_l1,baseline,100,Set_0,0.7601010101010102,0.75,0.8181818181818182,0.6666666666666666,0.7826086956521738,0.7424242424242424,,,,fit_complete
lr_l1,baseline,100,Set_1,0.6041666666666666,0.575,0.5625,0.5833333333333334,0.5142857142857142,0.5729166666666667,,,,fit_complete
lr_l1,baseline,100,Set_2,0.81,0.75,0.9,0.6,0.7826086956521738,0.75,,,,fit_complete
lr_l1,baseline,100,Set_3,0.7752525252525252,0.675,0.5454545454545454,0.8333333333333334,0.6486486486486486,0.6893939393939394,,,,fit_complete
lr_l1,baseline,0,Set_0,0.76010101010101,0.75,0.8181818181818182,0.6666666666666666,0.7826086956521738,0.7424242424242424,,,,fit_complete
lr_l1,baseline,0,Set_1,0.6067708333333334,0.6,0.5625,0.625,0.5294117647058824,0.59375,,,,fit_complete
lr_l1,baseline,0,Set_2,0.8075000000000001,0.725,0.9,0.55,0.7659574468085106,0.7250000000000001,,,,fit_complete
lr_l1,baseline,0,Set_3,0.7904040404040404,0.7,0.5454545454545454,0.8888888888888888,0.6666666666666665,0.7171717171717171,,,,fit_complete
lr_l1,baseline,2024,Set_0,0.7702020202020201,0.725,0.7727272727272727,0.6666666666666666,0.7555555555555555,0.7196969696969697,,,,fit_complete
lr_l1,baseline,2024,Set_1,0.5963541666666666,0.6,0.5625,0.625,0.5294117647058824,0.59375,,,,fit_complete
lr_l1,baseline,2024,Set_2,0.805,0.725,0.9,0.55,0.7659574468085106,0.7250000000000001,,,,fit_complete
lr_l1,baseline,2024,Set_3,0.7878787878787878,0.7,0.5454545454545454,0.8888888888888888,0.6666666666666665,0.7171717171717171,,,,fit_complete
lr_l1,baseline,42,Set_0,0.76010101010101,0.725,0.8181818181818182,0.6111111111111112,0.7659574468085107,0.7146464646464648,,,,fit_complete
lr_l1,baseline,42,Set_1,0.5885416666666667,0.575,0.5625,0.5833333333333334,0.5142857142857142,0.5729166666666667,,,,fit_complete
lr_l1,baseline,42,Set_2,0.81,0.725,0.9,0.55,0.7659574468085106,0.7250000000000001,,,,fit_complete
lr_l1,baseline,42,Set_3,0.7727272727272727,0.725,0.5909090909090909,0.8888888888888888,0.7027027027027029,0.7398989898989898,,,,fit_complete
